core-js (2.5.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/core-js/package.json
core-util-is (1.0.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/core-util-is/package.json
crossvent (1.5.4)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/crossvent/package.json
css-line-break (1.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/css-line-break/package.json
csscolorparser (1.0.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/csscolorparser/package.json
custom-event (1.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/crossvent/node_modules/custom-event/package.json
debug (3.1.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/debug/package.json
deep-equal (1.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/deep-equal/package.json
deep-is (0.1.3)	MIT (https://github.com/thlorenz/deep-is/blob/master/LICENSE)	node_modules/deep-is/package.json
dragula (3.7.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/dragula/package.json
duplexer2 (0.1.4)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/duplexer2/package.json
earcut (2.1.3)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/earcut/package.json
escape-string-regexp (1.0.5)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/escape-string-regexp/package.json
escodegen (1.9.1)	BSD 2-clause "Simplified" License (http://www.opensource.org/licenses/BSD-2-Clause)	node_modules/escodegen/package.json
esprima (3.1.3)	BSD 2-clause "Simplified" License (http://www.opensource.org/licenses/BSD-2-Clause)	node_modules/escodegen/node_modules/esprima/package.json
esprima (4.0.0)	BSD 2-clause "Simplified" License (http://www.opensource.org/licenses/BSD-2-Clause)	node_modules/esprima/package.json
espurify (1.7.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/espurify/package.json
estraverse (4.2.0)	BSD 2-clause "Simplified" License (http://www.opensource.org/licenses/BSD-2-Clause)	node_modules/estraverse/package.json
esutils (2.0.2)	BSD (http://github.com/estools/esutils/raw/master/LICENSE.BSD)	node_modules/esutils/package.json
extend-shallow (2.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/extend-shallow/package.json
falafel (2.1.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/falafel/package.json
fast-levenshtein (2.0.6)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/fast-levenshtein/package.json
file-saver (1.3.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/file-saver/package.json
flow-remove-types (1.2.3)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/flow-remove-types/package.json
font-awesome (4.7.0)	ofl 1.1 and mit	node_modules/font-awesome/package.json
foreach (2.0.5)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/foreach/package.json
function-bind (1.1.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/function-bind/package.json
geojson-rewind (0.3.0)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/geojson-rewind/package.json
geojson-vt (3.0.0)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/geojson-vt/package.json
get-value (2.0.6)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/get-value/package.json
gray-matter (3.1.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/gray-matter/package.json
grid-index (1.0.0)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/grid-index/package.json
hammerjs (2.0.8)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/hammerjs/package.json
has-ansi (2.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/has-ansi/package.json
has-color (0.1.7)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/has-color/package.json
has (1.0.1)	MIT (https://github.com/tarruda/has/blob/master/LICENSE-MIT)	node_modules/has/package.json
html2canvas (1.0.0-alpha.10)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/html2canvas/package.json
ieee754 (1.1.8)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/ieee754/package.json
in-publish (2.0.0)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/in-publish/package.json
inherits (2.0.3)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/inherits/package.json
is-buffer (1.1.6)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/is-buffer/package.json
is-extendable (0.1.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/is-extendable/package.json
is-plain-object (2.0.4)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/is-plain-object/package.json
isarray (0.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/isarray/package.json
isarray (1.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/through2/node_modules/isarray/package.json
isobject (3.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/isobject/package.json
js-yaml (3.10.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/js-yaml/package.json
jsonlint-lines-primitives (1.6.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/jsonlint-lines-primitives/README.md
jsonlint (1.6.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/jsonlint/README.md
jspdf (1.3.5)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/jspdf/package.json
kdbush (1.0.1)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/kdbush/package.json
kind-of (3.2.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/kind-of/package.json
kind-of (5.1.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/gray-matter/node_modules/kind-of/package.json
