glob (7.1.2)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/mapnik/node_modules/node-pre-gyp/node_modules/rimraf/node_modules/glob/package.json
graceful-fs (4.1.11)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/graceful-fs/package.json
handlebars (4.0.10)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/handlebars/package.json
har-schema (1.0.5)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/mapnik/node_modules/node-pre-gyp/node_modules/request/node_modules/har-validator/node_modules/har-schema/package.json
har-validator (4.2.1)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/mapnik/node_modules/node-pre-gyp/node_modules/request/node_modules/har-validator/package.json
has-ansi (2.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/has-ansi/package.json
has-color (0.1.7)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/has-color/package.json
has-unicode (2.0.1)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/mapnik/node_modules/node-pre-gyp/node_modules/npmlog/node_modules/gauge/node_modules/has-unicode/package.json
has (1.0.1)	MIT (https://github.com/tarruda/has/blob/master/LICENSE-MIT)	node_modules/has/package.json
hawk (3.1.3)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/mapnik/node_modules/node-pre-gyp/node_modules/request/node_modules/hawk/package.json
hoek (2.16.3)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/express-jwt/node_modules/hoek/package.json
hoek (4.2.0)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/hoek/package.json
http-errors (1.5.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/http-errors/package.json
http-signature (1.1.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/mapnik/node_modules/node-pre-gyp/node_modules/request/node_modules/http-signature/package.json
iconv-lite (0.4.15)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/iconv-lite/package.json
in-publish (2.0.0)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/in-publish/package.json
inflection (1.12.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/inflection/package.json
inflight (1.0.6)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/inflight/package.json
inherits (2.0.3)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/inherits/package.json
ini (1.3.4)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/mapnik/node_modules/node-pre-gyp/node_modules/rc/node_modules/ini/package.json
ipaddr.js (1.4.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/ipaddr.js/package.json
is-bluebird (1.0.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/is-bluebird/package.json
is-fullwidth-code-point (1.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/mapnik/node_modules/node-pre-gyp/node_modules/npmlog/node_modules/gauge/node_modules/string-width/node_modules/is-fullwidth-code-point/package.json
is-typedarray (1.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/mapnik/node_modules/node-pre-gyp/node_modules/request/node_modules/is-typedarray/package.json
isarray (0.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/readable-stream/node_modules/isarray/package.json
isarray (1.0.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/isarray/package.json
isemail (1.2.0)	BSD 2-clause "Simplified" License (http://www.opensource.org/licenses/BSD-2-Clause)	node_modules/express-jwt/node_modules/isemail/package.json
isemail (3.0.0)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/isemail/package.json
isstream (0.1.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/mapnik/node_modules/node-pre-gyp/node_modules/request/node_modules/isstream/package.json
items (2.1.1)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/items/package.json
joi (11.0.3)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/joi/package.json
joi (6.10.1)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/express-jwt/node_modules/joi/package.json
js-string-escape (1.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/js-string-escape/package.json
js-yaml (3.10.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/js-yaml/package.json
jsbn (0.1.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/mapnik/node_modules/node-pre-gyp/node_modules/request/node_modules/http-signature/node_modules/sshpk/node_modules/jsbn/package.json
json-schema (0.2.3)	AFLv2.1 (http://trac.dojotoolkit.org/browser/dojo/trunk/LICENSE#L43), BSD (http://trac.dojotoolkit.org/browser/dojo/trunk/LICENSE#L13)	node_modules/mapnik/node_modules/node-pre-gyp/node_modules/request/node_modules/http-signature/node_modules/jsprim/node_modules/json-schema/package.json
json-stable-stringify (1.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/mapnik/node_modules/node-pre-gyp/node_modules/request/node_modules/har-validator/node_modules/ajv/node_modules/json-stable-stringify/package.json
json-stringify-safe (5.0.1)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/mapnik/node_modules/node-pre-gyp/node_modules/request/node_modules/json-stringify-safe/package.json
